gene_id	gene_name	rep1_0	rep1_3	rep1_9	rep1_24	rep2_0	rep2_3	rep2_9	rep2_24	rep3_0	rep3_3	rep3_9	rep3_24
BAB75803	all8010	210.60405	242.065735	283.507996	493.574768	224.186798	202.732376	335.528595	398.891785	218.547653	195.987656	406.322632	322.096283
BAB75804	alr4105	12.306662	19.667494	8.59427	13.309881	12.096256	10.664032	12.141497	10.941163	10.708457	9.134357	8.824853	14.314439
BAB75805	all4106	67.880562	101.79557	100.67601	88.793404	75.623161	123.312172	73.466698	100.834579	118.942146	132.844315	111.089211	74.102859
BAB75806	all4107	177.253906	174.492935	165.993195	358.159241	156.177948	121.693504	298.98526	296.357819	92.937111	160.360962	131.788635	207.248413
BAB75807	asr4108	78.437714	113.877792	39.852398	145.366165	102.146103	41.03072	156.82402	118.874107	30.490522	64.067619	56.760342	82.477524
BAB75808	all4109	36.141323	28.472084	31.396688	31.282499	47.341969	33.385445	31.95245	33.097382	19.612877	47.805325	27.293074	26.34866
BAB75809	all4110	19.962633	18.087784	7.894916	14.757531	19.710085	16.346344	12.926195	11.559261	14.791902	12.745554	4.094319	9.445955
BAB75810	alr4111	83.755577	30.602043	43.846828	28.89695	73.661835	40.867596	25.170298	29.882553	124.367462	30.933506	57.520508	35.726604
BAB75811	alr4112	187.245056	68.252754	47.255081	131.925552	160.409332	42.022873	126.116005	100.265625	80.929695	47.484219	64.458878	113.260109
BAB75812	all4113	30.430195	25.961843	81.813713	101.157227	21.838604	37.071438	43.198723	97.586525	28.587049	32.055035	202.395767	178.230301
BAB75813	alr4114	26.972672	46.892315	46.290966	121.002357	55.646034	27.009806	85.412544	82.883499	22.876324	21.528786	19.834934	112.829369
BAB75814	alr4115	29.038023	16.659115	18.098816	65.018166	23.868048	14.112625	38.710632	38.398663	10.308397	12.615283	15.713772	43.089802
BAB75815	all4116	41.187122	23.328468	16.338274	35.126564	39.2099	23.698523	28.804083	39.787804	20.399239	8.187033	16.923943	29.647644
BAB75816	all4117	239.744247	109.642914	79.281563	96.566017	192.542862	89.921524	111.03672	91.879402	117.885292	95.5065	76.031914	71.05722
BAB75817	all4118	384.313171	338.387482	273.783295	419.348755	399.771484	228.328751	487.804474	413.483063	313.953735	229.976456	239.064865	282.376434
BAB75818	alr4119	1195.379395	312.731323	218.017273	164.566437	1205.390991	226.932816	237.889526	228.926086	844.071289	219.30423	118.81266	148.1082
BAB75819		92.390236	49.813816	72.62632	85.556908	76.817558	53.8344	58.512867	77.185852	102.215202	56.259945	119.225586	76.548271
BAB75820	all4121	1062.529419	553.108276	374.022797	216.426102	1123.656982	660.998413	486.520203	350.691315	1334.559082	743.998108	514.719727	217.443115
BAB75821	asl4122	890.823547	468.397949	97.489273	336.195648	955.281128	138.250839	569.511719	259.528351	421.505981	141.089844	211.409073	243.186523
BAB75822		784.488831	345.20459	209.435959	221.258087	769.026245	225.113266	392.991547	285.388702	789.887085	220.973099	500.400848	233.958511
BAB75823	alr4124	485.035828	768.887085	723.35022	915.981445	504.869873	579.689575	888.9198	1144.721802	409.371582	506.97406	623.552917	587.732727
BAB75824	all4125	46.119694	20.808611	26.661573	31.046989	48.1068	21.787453	34.708984	27.341894	22.394596	33.639343	34.806808	27.524502
BAB75825	all4126	8.10131	10.264408	11.979825	14.512229	7.00538	17.661488	17.718082	15.764111	6.783596	13.296131	15.317702	31.476831
BAB75826	all4127	30.303675	12.861875	10.157071	10.231338	34.655117	10.65471	20.671848	11.266752	21.986502	11.761649	3.117464	11.994034
BAB75827	all4128	16.403677	12.681232	5.390937	4.179255	12.860796	7.598293	9.581525	3.848026	7.849966	13.71862	10.050834	8.668669
BAB75828	alr4129	58.734344	38.305244	37.420757	45.058079	66.716743	51.303139	38.294968	32.884567	52.360088	43.68158	60.037891	62.789238
BAB75829	all4130	78.547752	51.224922	65.190102	38.248398	79.126137	51.887115	39.62611	36.038395	110.109352	53.615841	113.932259	35.413139
BAB75830	all4131	394.969604	178.314285	122.685928	75.612976	416.409546	289.649323	96.411209	68.57473	791.745239	299.829498	291.536163	111.536163
BAB75831	alr4132	150.823975	742.80603	815.213684	1019.68396	211.420685	653.33136	755.365173	996.957214	336.214172	718.341553	991.801819	721.254395
BAB75832	asr4133	110.616066	142.043671	242.202682	266.927429	144.254395	124.463905	312.2164	211.115219	133.081146	106.842255	327.969482	325.686432
BAB75833	alr4134	112.776306	91.825439	94.606041	306.247498	110.95507	24.884687	274.182495	179.794998	38.991665	23.146338	74.15229	131.957489
BAB75834	all4135	21.688446	27.447794	20.010843	33.479542	31.594278	8.328291	35.449429	63.907795	10.909776	11.279016	27.484049	54.557205
BAB75835	asl4136	14.888952	28.464643	35.482712	24.155394	17.977631	35.874172	39.714565	29.320862	17.33222	30.979382	47.532242	27.721968
BAB75836	asl4137	51.717995	301.023651	132.464493	324.153748	79.399857	130.426987	242.229538	362.063416	31.593216	122.267174	82.564041	240.680817
BAB75837	asl4138	270.22876	1477.172974	1216.540771	756.177734	306.565704	1242.977905	637.060974	1549.037476	366.04776	1124.793091	889.437012	1278.214355
BAB75838	all4139	64.235298	122.698105	199.091171	71.605927	61.917374	107.559219	84.45668	134.120316	82.661438	153.722992	187.732193	170.353134
BAB75839		488.298737	817.825562	878.029602	1350.856323	271.178894	419.642456	944.075867	1761.482056	292.528717	413.678833	1707.012207	1345.220825
BAB75840	alr4141	8.226914	11.998416	12.248381	19.879595	6.472392	10.136866	20.566395	14.435946	5.768884	10.174653	1.919252	18.772963
BAB75841	all4142	7.902071	6.028779	4.71551	4.319497	15.371473	5.320397	13.134015	8.018442	5.421923	2.653034	0	4.848801
BAB75842	all4143	26.866287	51.774853	41.855194	74.176308	32.147968	37.521656	66.571037	77.978531	16.706884	27.536573	35.52401	47.907059
BAB75843	all4144	67.562538	679.572693	1052.475586	646.602234	54.460529	333.265869	393.330292	1680.754028	91.888756	402.562439	231.435349	637.90979
BAB75844	all4145	399.654785	3009.53418	2410.87793	10119.512695	299.102936	983.374268	6005.407227	6857.347656	266.194641	998.648682	306.833771	2653.271973
BAB75845	asl4146	154.878418	3236.408691	6770.464355	6255.173828	113.794739	3405.522949	2874.25	8814.172852	238.730316	4398.898926	2049.142822	4206.166016
BAB75846	alr4147	52.391598	55.177731	33.864304	63.491535	55.801891	27.300619	100.616295	67.822334	44.381313	39.143433	33.002022	39.871929
BAB75847	all4148	2054.678955	2376.567139	501.886475	697.121643	2193.893066	991.165161	1914.772461	940.404602	1233.303223	993.105896	125.918953	252.627609
BAB75848		111.804276	137.215454	222.927704	162.820816	125.645706	213.980301	161.481949	172.250977	234.973785	238.427139	275.441925	190.506058
BAB75849	alr4150	194.754623	130.739014	127.439079	118.027374	216.829559	99.797569	140.892853	124.532944	296.734039	121.575836	140.807953	136.724579
BAB75850	alr4151	149.653625	49.800133	27.470953	37.781662	132.472336	25.92979	40.578514	61.052052	112.148643	26.09959	40.664009	45.032742
BAB75851	all4152	61.792591	44.29015	61.49194	77.544746	62.177311	45.126934	60.612301	84.072884	52.322392	52.701794	93.581619	74.466179
BAB75852	alr4153	21.925543	144.436676	26.099407	87.676697	23.186386	30.609968	46.968433	32.184853	11.496517	35.512669	17.0856	22.867941
BAB75853	asr4154	361.864166	675.030334	309.321808	90.588768	408.748901	759.296936	100.67572	91.545158	920.789001	656.502258	162.219177	87.178047
BAB75854	all4155	44.397388	28.194668	15.475711	21.196125	45.490475	20.506037	31.664806	16.779457	41.869965	23.37706	14.305306	18.420132
BAB75855		15.453535	15.948312	10.847337	22.740717	16.848442	10.097634	20.079779	15.512418	8.588999	18.353456	6.834364	19.061113
BAB75856		21.085115	37.202217	20.458506	21.530087	16.798264	43.33033	33.419243	18.396044	11.075218	32.211803	9.864527	17.892004
BAB75857	alr4158	12.762531	11.490985	6.305295	14.319171	12.560975	8.591699	14.873485	14.738837	7.9666	5.220299	7.18005	14.110736
BAB75858	all4159	0.758499	1.112449	0.949774	0	1.563535	0.680229	0.96473	0	0.452976	0.968437	0	0.920529
BAB75859	all4160	115.248764	87.018806	40.602867	49.552723	112.60894	44.660755	76.30928	59.809925	60.116524	41.769444	40.723076	39.093235
BAB75860	alr4161	111.307434	121.167	149.806976	101.070114	110.737114	142.852219	139.420059	136.512299	106.213585	112.736351	95.351349	94.460907
BAB75861	all4162	359.038818	431.178192	521.455933	670.03833	349.735199	500.923737	570.632446	483.592041	487.581543	516.251526	599.020325	436.197693
BAB75862	all4163	82.382042	46.198639	21.988766	35.07869	86.25235	31.43317	43.058708	51.437824	40.229733	45.943985	32.440052	37.773369
BAB75863	alr4164	63.274487	40.224884	36.517372	45.727646	73.29406	27.450729	48.705956	40.072384	46.938282	29.920061	38.146893	36.801022
BAB75864	alr4165	66.44989	22.341536	28.464418	17.566816	63.778458	33.68119	25.170752	12.558565	63.314758	40.807713	39.355732	17.684513
BAB75865	alr4166	45.902409	34.40974	17.312099	21.511623	53.626476	27.335497	32.178349	12.083855	24.317408	27.11665	33.036652	24.260054
BAB75866	alr4167	88.413452	54.250824	36.264019	45.400963	93.692581	42.022083	74.152992	21.731783	63.477638	33.611221	45.697239	45.758694
BAB75867	alr4168	51.184193	174.841431	163.973358	168.930222	43.641232	128.850571	207.957275	164.094818	44.91893	117.751335	137.562546	128.822815
BAB75868	alr4169	480.241364	242.82019	349.302094	505.519958	485.402802	185.152817	375.124634	450.467407	530.323608	152.316345	620.176636	551.966797
BAB75869	alr4170	306.97287	100.827263	141.202988	238.607056	312.671844	79.31472	178.292786	255.695343	269.730957	58.79258	237.489517	252.681992
BAB75870	alr4171	281.078796	106.497803	128.190613	183.015915	282.993591	129.435593	172.646149	169.962662	268.896362	118.220215	227.389023	207.273056
BAB75871	alr4172	297.206635	162.216507	173.432373	146.351517	369.548981	176.230118	170.117722	225.113098	340.426941	190.702805	253.282913	178.586838
BAB75872		6.107831	2.383631	0.672563	3.149659	5.859379	1.927863	4.747209	0.560159	3.639719	0.757614	3.677199	1.421337
BAB75873	alr4174	248.400146	168.822205	86.763084	130.382019	195.710602	85.221748	204.866547	117.510292	126.153389	109.233032	86.012924	107.771294
BAB75874	alr4175	112.798126	275.544281	186.416	286.857513	118.169182	179.430725	223.800598	274.450836	99.295364	129.310379	87.843285	458.046722
BAB75875	alr4176	155.907516	88.596062	75.610832	80.947563	144.551773	85.390274	89.252251	73.036034	158.286041	84.098534	84.592422	142.361267
BAB75876	asl4177	726.143188	392.351929	123.471924	282.284698	762.435669	130.115189	639.857666	114.809334	204.850967	156.816574	128.23703	88.852654
BAB75877	alr4178	141.763184	66.734886	41.945107	38.881248	162.985687	63.795368	56.153767	44.219158	101.434868	59.590248	44.823772	49.924404
BAB75878	all4179	15.467994	2.758646	3.361699	2.057042	13.577886	0.669051	3.887176	1.087236	14.107512	2.940992	1.301252	2.907801
BAB75879	all4180	60.450924	75.529213	59.706379	120.510254	59.314342	74.586098	91.660027	79.427055	61.220234	64.660194	122.058945	239.603592
BAB75880	asl4181	218.375092	145.292618	122.873032	213.008652	158.842484	173.676971	335.454498	180.621826	189.660629	165.459915	300.227417	164.049362
BAB75881	all4182	450.175293	307.265411	273.668396	394.220459	381.431946	267.625916	427.771576	321.073517	415.771423	273.684021	366.731995	336.049103
BAB75882	all4183	186.511429	321.628418	427.053101	568.816101	158.824661	198.526047	442.383118	535.171997	175.954865	200.962799	529.313599	480.500488
BAB75883	all4184	31.197828	40.283508	56.220154	76.734772	27.487019	22.328054	72.404541	45.703293	27.741308	34.07872	67.948212	27.809177
BAB75884	all4185	234.026703	185.500443	253.940216	336.414215	206.517456	217.084	333.340485	237.376373	382.379761	229.333038	569.873352	421.405945
BAB75885	asl4186	450.754883	658.3396	313.923035	1204.178711	416.83783	147.497192	1293.056396	908.714783	307.406647	124.287331	483.731628	831.602844
BAB75886	all4187	1670.615112	2422.115967	1778.643188	1550.615601	1576.144653	1404.183228	2608.353516	1263.642456	1520.221924	1265.02771	3186.710938	1704.085815
BAB75887	all4188	1868.463257	1718.488037	1015.691772	960.944397	1554.521851	1001.770569	1396.100342	1391.158203	1059.769775	973.765564	1453.996094	999.68811
BAB75888	all4189	1152.694458	1752.328613	1532.615234	1470.372559	1020.533569	1355.041382	1884.465942	1499.120605	1209.198364	1286.124878	2863.89209	2079.835205
BAB75889	all4190	741.107666	1494.084717	1369.070801	924.093384	697.739136	1249.990967	973.761658	1512.221436	784.449829	1236.558716	2934.489502	1674.614868
BAB75890	all4191	1468.793335	2826.205811	2422.752197	2895.375244	1330.91626	1882.119507	2554.213135	2989.446533	1414.746216	1882.855347	5195.183105	3410.697266
BAB75891	all4192	2266.424316	6372.442383	4938.503906	4734.330566	2152.489502	3930.20752	4007.442139	6349.571777	2052.014893	3661.718994	7621.302246	5958.070801
BAB75892	all4193	1358.751709	3048.651123	2117.516846	2999.778809	1281.891113	1776.703735	2189.047363	4055.520264	853.697388	1863.74939	3502.26123	3392.716309
BAB75893	asl4194	2047.723755	1532.44458	1761.07373	630.189453	1506.845093	2122.193604	657.518677	350.048828	1251.809814	4246.973145	3631.092285	4738.568848
BAB75894	asl4195	248.845139	391.361115	525.492188	200.230652	237.642426	656.882568	278.079407	175.252762	502.318054	683.131348	310.675049	304.452728
BAB75895	all4196	580.815979	1564.271118	1846.962769	657.242981	612.454468	2158.576904	892.325745	692.138855	1522.880249	2349.907715	6257.717773	1523.861328
BAB75896		588.186462	1208.873047	738.332397	396.356873	561.505432	970.579651	901.856689	497.636414	632.712952	981.768127	2707.052246	852.586731
BAB75897	all4198	430.937225	1759.301392	1082.404541	348.858215	410.175842	1086.542603	940.447388	544.027527	652.704224	1114.187988	2063.248535	917.036072
BAB75898	all4199	980.745056	5686.429688	4793.141113	1654.317627	985.304382	5314.578125	3993.961426	1863.995239	1604.14502	5618.776855	11649.992188	3656.519287
BAB75899	all4200	713.255737	4767.049316	3565.607422	846.510864	749.340759	3127.787842	2304.252686	1586.470703	1216.660645	2854.000732	5841.629883	3125.227051
BAB75900	all4201	847.549683	3365.397217	1893.214355	1023.399048	820.224365	2060.244385	2604.943359	1403.407227	1011.69519	2316.396729	4040.20166	1684.259766
BAB75901	all4202	494.581177	2061.770264	1590.901245	412.424133	464.783844	2181.12793	976.216553	674.820007	654.337891	2307.910156	2884.663818	934.968018
BAB75902	all4203	1054.302246	3257.734131	1999.057251	707.750793	919.004639	2779.650146	1779.682251	969.791626	1227.385498	2967.071045	3768.501465	1468.283447
BAB75903	asl4204	1114.698853	2661.240723	2381.54541	520.223633	889.212036	3727.094482	1169.557495	1154.415161	1182.675903	3438.598877	3733.920654	1430.616455
BAB75904	all4205	966.208191	2975.312988	1140.956909	688.459717	853.906189	1663.845703	1559.62085	1035.942993	665.015442	1401.200439	1463.349365	1183.985229
BAB75905	asl4206	1278.208984	3901.791748	2390.120605	815.051147	934.767883	4440.789062	1890.887939	1112.902954	1365.921997	4840.289062	4432.608398	1152.914917
BAB75906	asl4207	670.991638	3491.475342	1976.731323	1130.394897	671.38147	2974.80249	2224.531738	1181.135376	875.569458	2640.175781	3787.374756	1594.071655
BAB75907	all4208	775.835388	3066.679199	1647.217529	1264.845825	669.151917	2097.739746	2205.718018	1456.706177	611.702576	2095.305176	2888.623779	1727.700317
BAB75908	all4209	889.435608	5189.587891	3527.465332	2682.797119	782.074646	3895.560303	3875.058105	3348.181641	955.02948	3877.611816	7048.768555	4030.783203
BAB75909	all4210	698.641968	4393.864746	2869.128906	1473.792114	582.154358	2913.758545	2451.238281	2012.182495	754.847717	2569.342285	4495.77832	2891.447021
BAB75910	asl4211	582.697632	4175.570312	1709.282471	2114.908447	447.968109	1579.165649	3367.526123	2346.783447	283.09491	1705.490723	2868.164062	2092.429932
BAB75911	all4212	683.554443	4464.258301	3440.861572	1810.511475	676.07843	4113.407227	2787.665039	2638.329102	1040.384277	4433.868652	8663.580078	3963.086426
BAB75912	all4213	456.820312	2074.200928	986.32489	772.916504	397.621338	1273.487305	1255.619019	1080.389404	318.133453	1281.392212	2497.819824	1284.090332
BAB75913	all4214	684.584106	2668.713623	1800.501099	1313.386841	606.244629	2422.161133	1922.410034	1135.623901	917.771179	2400.124756	2846.675293	1305.046509
BAB75914	all4215	462.776001	3358.556152	1844.679688	1688.682861	470.718628	2409.756836	2080.470703	2660.663574	549.667236	2357.513184	2505.558594	2230.867676
BAB75915	alr4216	435.828308	393.579071	458.733246	590.567078	497.853638	400.279144	381.516205	545.221313	704.051575	416.423584	742.562744	521.984924
BAB75916	all4217	43.746029	22.248795	22.597624	30.373806	51.599304	23.492039	36.758045	43.732948	17.909483	22.446106	33.872421	27.62945
BAB75917	all4218	127.696579	47.684509	44.9715	31.273148	153.891708	86.170341	54.863941	25.744574	193.762543	102.661102	36.281788	38.064049
BAB75918	all4219	36.505989	31.430721	33.947029	42.449764	24.636673	34.267963	31.539791	27.780106	39.73164	54.62352	75.511856	50.768391
BAB75919	all4220	611.881042	730.887573	974.318604	725.589844	832.482361	1614.434326	777.972717	644.562683	1016.559692	1661.515259	692.048462	677.703491
BAB75920	all4221	52.932148	21.210716	9.237893	23.693438	68.55957	23.143679	29.164455	19.727396	24.372683	14.135705	18.46142	29.358721
BAB75921	alr4222	1.587142	2.674069	0	4.896761	1.617824	2.846925	4.151344	1.947119	1.902115	0	1.478438	2.905365
BAB75922	alr4223	11.629786	6.482621	10.376607	12.554006	14.661335	13.801888	12.68345	10.557892	9.49371	11.239722	18.134113	29.491993
BAB75923	alr4224	29.078066	21.955647	11.1167	64.310913	20.172527	2.672449	56.692268	45.971012	8.901209	8.13459	9.635554	36.585419
BAB75924	all4225	22.605934	19.609013	13.181648	22.60322	27.032522	12.543405	29.49489	26.051105	7.031608	12.74411	12.413037	34.656693
BAB75925	alr4226	5.828567	4.695131	1.842155	5.267003	7.045127	3.784119	20.5662	3.333999	3.330276	0	2.166579	8.724167
BAB75926	asr4227	24.137558	46.996098	80.680779	33.953938	29.525318	92.24131	38.135017	26.15337	57.280743	98.001328	40.647663	52.471443
